Date,Open,High,Low,Close,Adj Close,Volume
29/8/2008,160.559998,165,160.270004,163.970001,131.41687,7586300
02/9/2008,167.5,168.910004,162.699997,165.320007,132.498886,8212100
03/9/2008,163.970001,167.919998,162.029999,167.610001,134.334244,6673500
04/9/2008,166.149994,167.5,160,160.899994,128.956299,7788700
05/9/2008,157.770004,163.710007,157.720001,163.240005,130.831802,7539000
08/9/2008,171,172.449997,162.509995,169.729996,136.033295,14981500
09/9/2008,167.300003,168.380005,160.5,161.669998,129.573471,12437500
10/9/2008,159.899994,161,155.729996,157.589996,126.303497,12939000
11/9/2008,151.360001,159.419998,149.869995,157.029999,125.854698,20752800
12/9/2008,154.380005,161.770004,152.350006,154.210007,123.594475,15622500
15/9/2008,142.279999,151.399994,130.429993,135.5,108.59903,42202300
16/9/2008,118,135.289993,116.129997,133.009995,106.603409,48296400
17/9/2008,120.800003,126.599998,97.779999,114.5,91.768204,112060400
18/9/2008,106,120,86.309998,108,86.55867,114590700
19/9/2008,142.509995,144.979996,116,129.800003,104.030678,43208300
22/9/2008,132.779999,135.639999,120.43,120.779999,96.801437,21938700
23/9/2008,118.889999,125.949997,113.010002,125.050003,100.223694,20037600
24/9/2008,128.440002,133.699997,126.019997,133,106.595375,46611300
25/9/2008,134.25,137.990005,128.759995,135.5,108.59903,19172100
26/9/2008,132.490005,137.990005,129.509995,137.990005,110.594666,15806400
29/9/2008,134.490005,134.619995,105,120.699997,96.737312,24147600
30/9/2008,126.889999,130,124.5,128,102.588043,13129900
01/10/2008,127.32,135.350006,124.989998,134.5,107.797577,13837100
02/10/2008,132.169998,133.210007,128.050003,131.539993,105.425209,10894700
03/10/2008,132.839996,142,126.940002,128,102.588043,16080700
06/10/2008,122.099998,127.169998,115,124,99.382164,21368000
07/10/2008,127.510002,127.510002,112.019997,115,92.168922,17184000
08/10/2008,110,121,107.550003,113,90.566002,18223800
09/10/2008,117.75,118.940002,100,101.349998,81.228874,28150500
10/10/2008,86.110001,99.400002,74,88.800003,71.170441,71312700
13/10/2008,98.93,115.650002,91,111,88.963051,45400500
14/10/2008,125.970001,128,117.32,122.900002,98.500519,41605300
15/10/2008,114.449997,120.709999,110.790001,113.150002,90.686218,22250100
16/10/2008,115,118.489998,104,112.400002,90.085106,27901700
17/10/2008,110.239998,118.589996,107,114.300003,91.607887,18413500
20/10/2008,117.550003,123.800003,115.650002,121.5,97.378487,16908300
21/10/2008,120.839996,123.620003,118.830002,121.349998,97.25827,13588000
22/10/2008,117.190002,120.190002,111,115.059998,92.217018,15459100
23/10/2008,113.980003,116,101.709999,108.580002,87.289047,25529600
24/10/2008,96,105,96,100.400002,80.713028,24494800
27/10/2008,96.800003,102,91.470001,92.879997,74.667564,20595000
28/10/2008,96.989998,97.25,82.220001,93.57,75.222267,50066600
29/10/2008,93.349998,102.709999,88.660004,97.660004,78.510292,27769900
30/10/2008,101.160004,101.25,88.010002,91.110001,73.244644,29700400
31/10/2008,88.980003,95,87.199997,92.5,74.362076,24881200
03/11/2008,92,95.25,87.309998,89.089996,71.620728,19796200
04/11/2008,90.690002,95,87.18,95,76.371872,22105700
05/11/2008,92.779999,94.709999,86.5,87.43,70.286232,15693100
06/11/2008,85.910004,88.800003,79.410004,80.720001,64.891983,25933100
07/11/2008,81.449997,81.849998,75,77.779999,62.52845,31450400
10/11/2008,78.769997,79.220001,68.510002,71.209999,57.246742,47450700
11/11/2008,69.360001,75.419998,66.68,74.68,60.03632,47573900
12/11/2008,71.989998,73.639999,64.540001,66.790001,53.693447,34436600
13/11/2008,67.790001,70.400002,61.02,69.989998,56.265968,39994000
14/11/2008,67.849998,70,65.120003,66.730003,53.645199,22186300
17/11/2008,64.790001,66.330002,61.75,62.490002,50.236622,20299400
18/11/2008,62.73,65.5,60.560001,62.029999,49.866814,25737100
19/11/2008,61.330002,63.450001,54.540001,55.18,44.360008,30481500
20/11/2008,54,57.540001,49,52,41.803547,55618000
21/11/2008,54.540001,54.540001,47.41,53.310001,42.856674,39591500
24/11/2008,56.130001,70.099998,55.27,67.419998,54.199894,44615400
25/11/2008,71.410004,74.5,66.519997,71.779999,57.704979,38662400
26/11/2008,69.629997,78.449997,69.400002,76.5,61.499439,25006900
28/11/2008,75.940002,81.190002,74.239998,78.989998,63.501186,11525000
01/12/2008,75.800003,75.800003,64.190002,65.760002,52.86541,28592700
02/12/2008,63.650002,67,60.220001,65,52.254433,35316700
03/12/2008,63.07,69.870003,62.119999,68.949997,55.429897,29036300
04/12/2008,68.190002,70.650002,66.040001,67.529999,54.288353,23838500
05/12/2008,66.75,71.199997,65.019997,70.720001,56.852825,23811700
08/12/2008,73.870003,78.529999,73.519997,77.150002,62.021976,22756000
09/12/2008,75.419998,77.870003,71.559998,72.769997,58.500835,17049900
10/12/2008,73.800003,73.900002,69.349998,71.529999,57.503994,14093300
11/12/2008,70.349998,74,69.089996,69.709999,56.040874,15387500
12/12/2008,65.699997,70.550003,65.5,67.739998,54.45715,15777100
15/12/2008,67.120003,68.309998,65.110001,66.459999,53.428139,13821600
16/12/2008,69.57,78,68.540001,76,61.0975,44110400
17/12/2008,75.330002,81.290001,74.139999,78.779999,63.332378,24790900
18/12/2008,79.669998,81.190002,78.25,80.050003,64.353363,19998100
19/12/2008,79.370003,80.730003,77.650002,80.730003,64.899994,20379300
22/12/2008,80,80.129997,74.889999,77,61.90139,13175500
23/12/2008,77.410004,78,75.050003,75.199997,60.454361,9468000
24/12/2008,75.540001,76.739998,75.260002,76.440002,61.45121,3166000
26/12/2008,76.830002,77.440002,75.309998,75.970001,61.07338,4657300
29/12/2008,76.43,77.110001,75.029999,76.559998,61.547665,6322300
30/12/2008,77.290001,82.059998,76.309998,82.059998,65.969223,11031300
31/12/2008,82.239998,86.150002,81.120003,84.389999,67.842316,14894100
02/1/2009,84.019997,87.620003,82.190002,86.760002,69.747604,14088500
05/1/2009,85.809998,90.949997,85.459999,88.779999,71.371536,15996700
06/1/2009,90.050003,92.199997,87.720001,88.709999,71.315254,21551800
07/1/2009,86.910004,87.849998,83.650002,84.5,67.930748,12465500
08/1/2009,83.519997,86.519997,82.68,85.410004,68.662331,13448100
09/1/2009,85.910004,86.870003,80.410004,83.919998,67.464478,12192900
12/1/2009,83.360001,83.760002,76.43,77.669998,62.440056,15776600
13/1/2009,74.160004,78.879997,73.709999,77.919998,62.641014,25861100
14/1/2009,75.879997,76.879997,73.449997,75.690002,60.848282,18336700
15/1/2009,75.029999,76.199997,69,73.830002,59.352993,25795400
16/1/2009,75.980003,76.5,69.949997,73.050003,58.725929,26049300
20/1/2009,69.599998,70.260002,59.130001,59.200001,47.591736,33123100
21/1/2009,63.389999,70.099998,63.25,69.900002,56.193615,38168900
22/1/2009,67.279999,73.690002,65.529999,71.029999,57.10202,24608200
23/1/2009,67.870003,75.349998,67.120003,74.910004,60.221233,21924100
26/1/2009,76.059998,78.75,72.769997,74.199997,59.650455,18729300
27/1/2009,75.510002,78.650002,74.769997,78.260002,62.914326,20655300
28/1/2009,84.279999,89.099998,83.370003,87.699997,70.503296,34234400
29/1/2009,85.129997,86.589996,82.120003,82.720001,66.499832,21624300
30/1/2009,83.589996,84.779999,79.349998,80.730003,64.899994,20344900
02/2/2009,78.779999,84,78.57,83.57,67.183105,18485500
03/2/2009,84.300003,84.5,79.800003,82.809998,66.572151,19442500
04/2/2009,83.699997,89.919998,83.449997,87.970001,70.720352,29780400
05/2/2009,86.769997,94.699997,86.260002,92.849998,74.643448,33847500
06/2/2009,94.269997,96.580002,91.559998,96.57,77.634003,26559800
09/2/2009,97.019997,98.660004,94.629997,97.889999,78.695168,18736400
10/2/2009,96.790001,97.889999,89.699997,90.400002,72.673866,29857200
11/2/2009,91.75,94.940002,90.419998,94.709999,76.138718,19554400
12/2/2009,92.650002,96.199997,91.470001,95.580002,76.838127,22915400
13/2/2009,95,97.980003,94.5,96.449997,77.537537,22975200
17/2/2009,92.260002,92.480003,84.790001,85.709999,68.903488,31078100
18/2/2009,87.690002,87.690002,81.07,84.5,67.930748,32610600
19/2/2009,86.410004,88.870003,85.529999,86.010002,69.144676,24476100
20/2/2009,81.949997,87.150002,79.269997,84.589996,68.374367,36146100
23/2/2009,86.510002,87.769997,79.790001,80.07,64.72084,22298600
24/2/2009,81.529999,93.089996,81.510002,92.980003,75.156013,33115800
25/2/2009,91.550003,93.5,87.300003,89.919998,72.682617,36249600
26/2/2009,92.300003,94,90.019997,92.150002,74.485138,27516400
27/2/2009,88.629997,93.379997,87.5,91.080002,73.620255,26041700
02/3/2009,87.860001,90.209999,85.559998,86.269997,69.732307,24074100
03/3/2009,88.330002,88.839996,80.290001,82.370003,66.579933,30943600
