Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2010-07-21 00:00:00-04:00,122.70083885858944,123.45315171951631,120.09226859827106,120.19857788085938,11337000,0.0,0,GS-1
2010-07-22 00:00:00-04:00,121.74411055509539,122.56184367278922,117.88440924137112,119.83879089355469,13307300,0.0,0,GS-1
2010-07-23 00:00:00-04:00,119.92054012446425,121.35975819812516,118.2196664553266,120.51749420166016,7306900,0.0,0,GS-1
2010-07-26 00:00:00-04:00,120.52567987919387,121.84223065585509,118.74302772865283,121.18804168701172,6089000,0.0,0,GS-1
2010-07-27 00:00:00-04:00,121.91582043538169,122.38193427462822,120.20676131337726,120.39483642578125,7151200,0.0,0,GS-1
2010-07-28 00:00:00-04:00,120.20674856241368,121.55600299400697,120.02684630785257,120.37029266357422,4845600,0.0,0,GS-1
2010-07-29 00:00:00-04:00,121.24526454922855,125.23579274719737,120.72191597518605,124.76969146728516,15657700,0.0,0,GS-1
2010-07-30 00:00:00-04:00,123.76389523592333,125.44842322896272,123.31413958787509,123.33049774169922,8792400,0.0,0,GS-1
2010-08-02 00:00:00-04:00,124.9660244174872,125.63655931841305,123.97656151143167,124.90060424804688,6523100,0.0,0,GS-1
2010-08-03 00:00:00-04:00,124.39351353898337,125.89815142230132,123.81293021979653,125.26849365234375,5648500,0.0,0,GS-1
2010-08-04 00:00:00-04:00,125.62008449272543,128.58845797652913,125.11309424743374,127.90156555175781,12283700,0.0,0,GS-1
2010-08-05 00:00:00-04:00,127.26374800961788,127.74620732283611,126.25792777379002,127.50088500976562,5680200,0.0,0,GS-1
2010-08-06 00:00:00-04:00,126.37247191566928,127.61542976204123,125.7428263919668,126.89582061767578,8082600,0.0,0,GS-1
2010-08-09 00:00:00-04:00,127.50911164030194,127.72990306297689,126.4133523209197,127.07571411132812,4209800,0.0,0,GS-1
2010-08-10 00:00:00-04:00,125.94723464605335,126.56053436923371,125.26032947310406,125.8490982055664,5861700,0.0,0,GS-1
2010-08-11 00:00:00-04:00,124.06646306930699,124.29542733197236,121.76863512623325,122.04666137695312,7734400,0.0,0,GS-1
2010-08-12 00:00:00-04:00,120.86908806730389,123.14238434517326,120.86908806730389,122.18563842773438,4949300,0.0,0,GS-1
2010-08-13 00:00:00-04:00,122.15298327548709,123.02795126719302,121.08992767333986,121.08992767333984,4218700,0.0,0,GS-1
2010-08-16 00:00:00-04:00,120.68106871106399,121.98943436138131,120.20678195162769,120.82825469970703,3760100,0.0,0,GS-1
2010-08-17 00:00:00-04:00,121.5805280899404,122.48821215662574,121.1389577904569,121.5069351196289,4391600,0.0,0,GS-1
2010-08-18 00:00:00-04:00,121.46609140050107,122.61092543646609,120.80372946477102,122.00579833984375,4460600,0.0,0,GS-1
2010-08-19 00:00:00-04:00,121.57235829693487,122.38191842347838,119.6179770114948,120.24763488769531,5290900,0.0,0,GS-1
2010-08-20 00:00:00-04:00,120.56655998161614,121.81769051974268,120.4111887094435,121.22074890136719,5276800,0.0,0,GS-1
2010-08-23 00:00:00-04:00,121.12261134104959,121.43335388254228,119.87966613031024,119.99414825439453,3729200,0.0,0,GS-1
2010-08-24 00:00:00-04:00,118.4077244287578,118.97196211670867,117.60634969393595,117.712646484375,6372300,0.0,0,GS-1
2010-08-25 00:00:00-04:00,116.78048934441799,118.841180732409,116.73142734335484,118.30964660644531,5638400,0.0,0,GS-1
2010-08-26 00:00:00-04:00,118.52223123871926,118.70213350940894,115.84006781085745,115.96272277832031,6818100,0.0,0,GS-1
2010-08-27 00:00:00-04:00,115.4066738885076,115.90549156777493,113.05159861883665,114.2781982421875,11252000,0.0,0,GS-1
2010-08-30 00:00:00-04:00,113.81091693236914,114.86024224262425,112.02377655434611,112.031982421875,6205800,0.35,0,GS-1
2010-08-31 00:00:00-04:00,111.69583221526916,113.13865093919829,111.3187251860581,112.25328063964844,7064100,0.0,0,GS-1
2010-09-01 00:00:00-04:00,113.95850036536324,115.04881775360488,112.96656584896537,114.55695343017578,6897700,0.0,0,GS-1
2010-09-02 00:00:00-04:00,114.71266170156835,114.89301564229159,113.49938178947458,114.5896987915039,4992000,0.0,0,GS-1
2010-09-03 00:00:00-04:00,116.0981356575899,121.32018306804507,115.86040312663353,120.74632263183594,13588500,0.0,0,GS-1
2010-09-07 00:00:00-04:00,119.81171839518316,119.88550864167011,118.17214640204243,119.04113006591797,6211300,0.0,0,GS-1
2010-09-08 00:00:00-04:00,119.18048944625089,122.68917243024949,119.16409022419258,120.95121765136719,8310300,0.0,0,GS-1
2010-09-09 00:00:00-04:00,122.79576494265267,123.52537413384617,121.73824628692395,122.26290893554688,6729800,0.0,0,GS-1
2010-09-10 00:00:00-04:00,122.52525586972983,123.58277460620525,121.99238731299268,123.28765106201172,4417200,0.0,0,GS-1
2010-09-13 00:00:00-04:00,124.869832913851,126.82091545323092,124.85343368827557,126.55038452148438,7653600,0.0,0,GS-1
2010-09-14 00:00:00-04:00,125.86998713327003,126.04214776586237,124.79606904642,125.04200744628906,5688200,0.0,0,GS-1
2010-09-15 00:00:00-04:00,124.33696491738802,125.26332727755782,123.51717876047853,125.06657409667969,5698200,0.0,0,GS-1
2010-09-16 00:00:00-04:00,124.83701231000495,125.00096700983299,123.91885598381454,124.7960205078125,4388600,0.0,0,GS-1
2010-09-17 00:00:00-04:00,124.69769430684369,124.99281787452344,123.42702304297403,123.77133178710938,4835600,0.0,0,GS-1
2010-09-20 00:00:00-04:00,123.77133367877566,124.93542873881891,122.87776960231902,124.5255355834961,5640500,0.0,0,GS-1
2010-09-21 00:00:00-04:00,124.69770016524906,126.71438005729709,123.86151459938067,124.11564636230469,6876000,0.0,0,GS-1
2010-09-22 00:00:00-04:00,122.92694710803849,123.41882386730795,121.07423466482203,121.38575744628906,8986100,0.0,0,GS-1
2010-09-23 00:00:00-04:00,119.98391459709458,120.4020010763103,118.032819342864,118.79522705078125,9152400,0.0,0,GS-1
2010-09-24 00:00:00-04:00,119.89375732609403,121.00047393576,119.54125518919068,120.7381362915039,5623700,0.0,0,GS-1
2010-09-27 00:00:00-04:00,120.51680736615138,121.66451595727776,119.50847348617071,119.68882751464844,5205900,0.0,0,GS-1
2010-09-28 00:00:00-04:00,120.10687661638197,120.25444464312432,118.09840284526796,118.877197265625,5504800,0.0,0,GS-1
2010-09-29 00:00:00-04:00,118.88542388785469,118.88542388785469,116.85234466657552,118.39354705810547,6944900,0.0,0,GS-1
2010-09-30 00:00:00-04:00,119.07392097207499,120.49214730283585,118.29512674461404,118.52466583251953,6854400,0.0,0,GS-1
2010-10-01 00:00:00-04:00,119.03296983083332,121.73826715836402,118.7214595388012,121.08243560791016,7439800,0.0,0,GS-1
2010-10-04 00:00:00-04:00,121.08244752846362,121.71368655245368,118.62308835384778,120.15609741210938,5866700,0.0,0,GS-1
2010-10-05 00:00:00-04:00,120.96764688014878,123.19746629342801,119.7461734760497,122.61542510986328,8724700,0.0,0,GS-1
2010-10-06 00:00:00-04:00,122.76296086672838,124.87801037472072,122.25469751908996,123.65652465820312,6330600,0.0,0,GS-1
2010-10-07 00:00:00-04:00,124.69770076931285,124.90264735446331,122.99254367978727,123.87791442871094,4471500,0.0,0,GS-1
2010-10-08 00:00:00-04:00,123.91071221896142,125.75523166157284,123.47622641763991,125.14859771728516,5225100,0.0,0,GS-1
2010-10-11 00:00:00-04:00,125.15675436200621,125.50106305587946,124.00905871576205,124.77145385742188,4454400,0.0,0,GS-1
2010-10-12 00:00:00-04:00,124.03368401358637,127.43579254783914,123.79593895412478,127.23905181884766,6378000,0.0,0,GS-1
2010-10-13 00:00:00-04:00,128.1325904064889,128.4523065362196,126.56679570313939,126.84552001953125,5626200,0.0,0,GS-1
2010-10-14 00:00:00-04:00,126.43559694127842,126.48478210205104,123.41879033043018,124.2713623046875,6891100,0.0,0,GS-1
2010-10-15 00:00:00-04:00,125.17309515102482,125.17309515102482,123.50893098641357,123.53352355957031,6901500,0.0,0,GS-1
2010-10-18 00:00:00-04:00,123.73034048091762,126.55861322824543,123.66476858467043,126.00115203857422,6972300,0.0,0,GS-1
2010-10-19 00:00:00-04:00,127.18158914181443,130.91981099476257,126.33721063156257,128.4768524169922,14491200,0.0,0,GS-1
2010-10-20 00:00:00-04:00,128.05881573527873,131.3707466844163,126.95209929317349,130.837890625,10631200,0.0,0,GS-1
2010-10-21 00:00:00-04:00,130.8214427506652,132.39543026575484,129.60816305321,130.59190368652344,6350900,0.0,0,GS-1
2010-10-22 00:00:00-04:00,131.0756473303376,131.14942510437854,129.11635832969256,129.32949829101562,4051700,0.0,0,GS-1
2010-10-25 00:00:00-04:00,130.64111798004282,130.71489572948502,128.10798184431135,129.02613830566406,5728300,0.0,0,GS-1
2010-10-26 00:00:00-04:00,128.4768585441186,130.12462384476805,128.32109720799397,129.763916015625,4068500,0.0,0,GS-1
2010-10-27 00:00:00-04:00,128.86219713291024,131.64946526023772,128.7064357506343,131.28875732421875,6570900,0.0,0,GS-1
2010-10-28 00:00:00-04:00,131.87080431901822,134.27277180215924,131.52649562735354,133.8218994140625,9918800,0.0,0,GS-1
2010-10-29 00:00:00-04:00,132.92830534766392,134.11700514827655,131.94456457210745,132.09213256835938,4536600,0.0,0,GS-1
2010-11-01 00:00:00-04:00,132.61685089818903,133.59239872641714,131.3051876400936,132.45289611816406,4514400,0.0,0,GS-1
2010-11-02 00:00:00-04:00,132.85452418142052,133.6251250635861,132.6413843133727,133.47756958007812,3332400,0.0,0,GS-1
2010-11-03 00:00:00-04:00,133.7726189351932,133.7726189351932,131.63299035612644,133.32174682617188,4462800,0.0,0,GS-1
2010-11-04 00:00:00-04:00,134.1334393929351,136.4124444589613,133.37104408713256,136.4042510986328,8162600,0.0,0,GS-1
2010-11-05 00:00:00-04:00,136.07634373462122,140.33102447724687,136.01895268456354,140.24085998535156,11989300,0.0,0,GS-1
2010-11-08 00:00:00-05:00,139.32269501949588,140.6835434343255,138.62588409065975,138.70785522460938,5516100,0.0,0,GS-1
2010-11-09 00:00:00-05:00,139.6096143843501,140.06049936726336,136.0845306665008,136.53541564941406,7343900,0.0,0,GS-1
2010-11-10 00:00:00-05:00,136.3385714040027,138.25686713175176,135.73193793103871,137.08457946777344,6328100,0.0,0,GS-1
2010-11-11 00:00:00-05:00,135.9123429374272,138.45368505523507,135.9123429374272,137.48634338378906,3931500,0.0,0,GS-1
